item	writer
105835	nm1547964
45517	nm1557594
81847	nm1557594
88163	nm1557594
63859	nm1557594
55955	nm1557594
87876	nm1557594
106330	nm1557594
64839	nm1557909
61394	nm1557909
72176	nm1557909
7323	nm1557910
75983	nm1557910
33669	nm1569351
61071	nm1569351
31804	nm1573262
52950	nm1573262
46578	nm1578335
78499	nm1578335
106487	nm1578335
101864	nm1578335
36535	nm1583636
91325	nm1583636
46976	nm1590998
55999	nm1590998
27432	nm1600857
8955	nm1600857
82461	nm1600872
96567	nm1600872
106696	nm1601644
97913	nm1601644
97913	nm1601882
84615	nm1601882
80590	nm1615610
58803	nm1615610
85367	nm1615610
55286	nm1615610
80166	nm1615610
95307	nm1615610
85438	nm1620490
98361	nm1620490
62235	nm1626482
59604	nm1626482
89753	nm1661186
71156	nm1661186
62113	nm1661186
89085	nm1661186
112421	nm1661186
69481	nm1676793
55094	nm1676793
98961	nm1676793
54503	nm1698571
61024	nm1698571
83349	nm1698571
93443	nm1698571
95720	nm1698571
102123	nm1698571
119141	nm1698571
93510	nm1706767
112138	nm1706767
37380	nm1709264
79695	nm1709264
91485	nm1709264
112897	nm1709264
111364	nm1709264
64114	nm1726854
93265	nm1726854
48711	nm1726854
55577	nm1729303
63436	nm1729303
72129	nm1729303
48678	nm1729303
81535	nm1729303
73321	nm1729428
102880	nm1729428
64114	nm1731937
93265	nm1731937
48711	nm1731937
57669	nm1732981
97306	nm1732981
60684	nm1733301
69746	nm1733301
119145	nm1733301
55577	nm1733317
63436	nm1733317
72129	nm1733317
48678	nm1733317
81535	nm1733317
70336	nm1749087
34534	nm1749087
89039	nm1779870
100244	nm1779870
79684	nm1802251
91542	nm1802251
4306	nm1844237
8360	nm1844237
53121	nm1844237
2687	nm1850798
6889	nm1850798
32031	nm1865755
82767	nm1865755
98243	nm1865755
65685	nm1865755
101112	nm1865755
76077	nm1890845
74946	nm1890845
63479	nm1890845
104211	nm1890845
44199	nm1897957
61697	nm1897957
76077	nm1898234
74946	nm1898234
63479	nm1898234
104211	nm1898234
53956	nm1918877
77191	nm1918877
59784	nm1938852
45431	nm1938852
42734	nm1938852
42632	nm1941029
53161	nm1941029
71304	nm1941029
40339	nm1943855
6889	nm1943855
48414	nm1943855
52287	nm1950901
6889	nm1950901
49793	nm1956691
74688	nm1956691
56367	nm1959505
91622	nm1959505
71205	nm1959505
69436	nm1969144
87485	nm1969144
81229	nm1979137
102125	nm1979137
103810	nm1979137
53972	nm1985343
72733	nm1985343
39052	nm1990490
93805	nm1990490
54286	nm1994243
89470	nm1994243
71211	nm1994243
100383	nm1994243
54736	nm1996352
68159	nm1996352
55946	nm1996352
103249	nm1996352
103228	nm2012438
76175	nm2012438
82093	nm2012698
88515	nm2012698
73344	nm2022382
65596	nm2022382
85354	nm2022382
84637	nm2050680
50954	nm2050680
49530	nm2057149
79897	nm2057149
76251	nm2092839
60072	nm2092839
104241	nm2092839
119145	nm2092839
67695	nm2095817
61678	nm2095817
90345	nm2104063
88932	nm2104063
77798	nm2104063
96829	nm2105585
84775	nm2105585
83132	nm2146668
98604	nm2146668
52806	nm2146668
93838	nm2153088
110501	nm2153088
90057	nm2158772
60735	nm2158772
102194	nm2158772
53974	nm2184890
71670	nm2184890
65088	nm2188941
70305	nm2188941
45074	nm2188941
79139	nm2188941
36708	nm2213739
85780	nm2213739
106100	nm2214893
94015	nm2214893
59404	nm2214893
66130	nm2215578
45183	nm2215578
51662	nm2241067
99813	nm2241067
98124	nm2241067
91976	nm2259451
54787	nm2259451
48322	nm2268192
81156	nm2268192
80139	nm2268192
67255	nm2297183
91658	nm2297183
74510	nm2297183
73323	nm2297183
71379	nm2305431
81417	nm2305431
90469	nm2305431
2687	nm2320658
52287	nm2320658
88267	nm2320658
4016	nm2320658
6889	nm2320658
7374	nm2320658
69757	nm2352210
111921	nm2352210
103539	nm2352210
66798	nm2352210
69757	nm2354099
111921	nm2354099
103539	nm2354099
66798	nm2354099
71264	nm2360213
105468	nm2360213
71264	nm2360861
105468	nm2360861
61026	nm2370726
68486	nm2370726
79720	nm2391575
89047	nm2391575
76093	nm2441763
112175	nm2441763
80906	nm2480587
55071	nm2480587
69275	nm2482088
100163	nm2482088
94780	nm2489193
108190	nm2489193
48322	nm2525534
5785	nm2525534
66198	nm2545235
106916	nm2545235
53460	nm2558161
52287	nm2558161
90531	nm2588606
64197	nm2588606
78637	nm2593444
95105	nm2593444
89039	nm2648685
112804	nm2648685
99813	nm2744748
98124	nm2744748
63992	nm2769412
72407	nm2769412
78772	nm2769412
91104	nm2769412
98203	nm2769412
101577	nm2769412
65514	nm2774833
79553	nm2774833
84273	nm2879822
58376	nm2879822
65225	nm2879822
68237	nm2914162
88515	nm2914162
95720	nm2972864
102481	nm2972864
88267	nm3028768
98491	nm3028768
68194	nm3030961
77328	nm3030961
77330	nm3030961
77359	nm3030961
2081	nm3071117
709	nm3071117
112183	nm3174584
81819	nm3174584
81788	nm3280198
89629	nm3280198
104879	nm3360706
91842	nm3360706
52281	nm3851113
85796	nm3851113
111759	nm3890871
81641	nm3890871
112852	nm4160687
79274	nm4160687
88267	nm4611078
98491	nm4611078
112897	nm4950667
101362	nm4950667
112897	nm4951717
101362	nm4951717
44022	nm5022110
5218	nm5022110
69644	nm5022110
8907	nm5022110
5621	nm5022110
65514	nm5335213
79553	nm5335213
42632	nm5371819
27592	nm5371819
27397	nm5371819
2987	nm5927607
33463	nm5927607
2987	nm5927608
33463	nm5927608
