item	genre
7324	Adventure
7324	Drama
585	Comedy
49396	Adventure
49396	Comedy
49396	Musical
2805	Comedy
2805	Romance
6765	Comedy
6765	Drama
6765	Romance
743	Comedy
203	Comedy
3146	Comedy
60753	Crime
60753	Drama
5025	Comedy
69604	Comedy
69604	Romance
5313	Action
5313	Adventure
5313	Fantasy
74275	Comedy
74275	Drama
74275	Romance
70183	Comedy
70183	Drama
70183	Romance
2042	Children
2042	Comedy
47382	Drama
47382	Romance
4247	Adventure
4247	Comedy
4247	Mystery
4247	Romance
8968	Action
8968	Adventure
8968	Comedy
8968	Crime
8968	Thriller
37739	Drama
58490	Comedy
58490	Romance
42730	Drama
4149	Comedy
4149	Romance
1431	Action
1431	Comedy
2860	Comedy
74948	Crime
74948	Drama
74948	Thriller
74946	Comedy
7381	Action
7381	Comedy
7381	Crime
44929	Drama
44929	Romance
4228	Comedy
4228	Crime
4228	Romance
4167	Thriller
74851	Action
74851	Crime
6006	Comedy
6006	Romance
4372	Drama
4372	Romance
31435	Drama
59985	Comedy
59985	Drama
59985	Romance
78160	Comedy
76210	Comedy
76210	Crime
76210	Drama
33725	Comedy
33725	Drama
33725	Musical
3761	Action
3761	Crime
3761	Drama
3761	Thriller
3316	Action
3316	Thriller
4757	Comedy
4757	Drama
4757	Musical
44197	Comedy
44197	Crime
44197	Drama
4732	Comedy
5220	Action
5220	Comedy
5803	Action
5803	Adventure
5803	Comedy
5803	Crime
38388	Drama
52606	Comedy
52606	Crime
52606	Thriller
8121	Comedy
2188	Drama
516	Comedy
516	Drama
38992	Drama
78162	Comedy
3515	Comedy
3515	Romance
1503	Comedy
78544	Comedy
5873	Drama
61255	Comedy
33819	Drama
67620	Drama
67620	Thriller
45506	Drama
62799	Drama
5678	Action
5678	Comedy
5678	Crime
5678	Thriller
61705	Drama
61705	Thriller
8495	Crime
8495	Drama
72176	Comedy
72176	Crime
72176	Drama
55288	Drama
55288	Thriller
79946	Comedy
79946	Drama
6002	Drama
58622	Comedy
27555	Comedy
61167	Drama
61167	Mystery
72169	Comedy
72169	Documentary
8730	Action
8730	Drama
8730	War
3955	Comedy
72694	Drama
60128	Comedy
31445	Comedy
31445	Drama
1442	Drama
2836	Comedy
2587	Comedy
2587	Crime
2587	Drama
34540	Comedy
34540	Drama
33750	Drama
33750	War
4900	Comedy
6484	Action
6484	Crime
6484	Drama
3324	Comedy
71691	Action
71691	Drama
71691	Thriller
7294	Comedy
5563	Crime
5563	Drama
68749	Comedy
68749	Romance
74573	Comedy
74573	Drama
70032	Comedy
414	Comedy
2581	Comedy
2581	Romance
93510	Action
93510	Comedy
93510	Crime
95167	Action
95167	Adventure
95167	Animation
95167	Children
89774	Drama
91535	Action
91535	Adventure
91535	Drama
91535	Thriller
100383	Crime
100383	Drama
100383	Mystery
100383	Thriller
96588	Comedy
96588	Musical
93363	Action
93363	Adventure
93363	Sci-Fi
106642	Adventure
106642	Drama
106642	Sci-Fi
103688	Horror
103688	Thriller
63033	Drama
63033	Mystery
63033	Romance
63033	Thriller
105197	Adventure
105197	Drama
3831	Comedy
6535	Comedy
34523	Comedy
34523	Drama
96281	Adventure
96281	Animation
96281	Comedy
237	Comedy
237	Romance
109578	Action
109578	Mystery
109578	Thriller
94896	Comedy
94896	Crime
94896	Drama
96432	Crime
96432	Drama
33779	Comedy
5633	Drama
5796	Action
5796	Adventure
5796	Comedy
8833	Drama
8833	Romance
103372	Action
103372	Comedy
103372	Crime
102716	Action
102716	Crime
102716	Thriller
95311	Animation
95311	Children
95311	Comedy
95311	Fantasy
97860	Crime
97860	Drama
97860	Thriller
81417	Horror
2607	Drama
2607	Romance
97172	Animation
97172	Comedy
97172	Horror
4285	Comedy
4285	Romance
95761	Crime
95761	Thriller
101285	Comedy
101285	Crime
101285	Drama
81817	Crime
81817	Drama
81817	Thriller
83086	Drama
83086	Musical
83086	Romance
550	Comedy
550	Romance
95449	Drama
95449	Romance
94833	Adventure
94833	Animation
94833	Children
94833	Comedy
83803	Animation
83803	Children
5780	Comedy
96150	Documentary
3599	Comedy
3599	Musical
80241	Comedy
80241	Romance
91233	Animation
91233	Comedy
91233	Sci-Fi
95313	Adventure
95313	Animation
95313	Children
95313	Comedy
8695	Comedy
108729	Mystery
108729	Thriller
102819	Drama
69516	Crime
69516	Drama
69516	Film-Noir
95377	Animation
95377	Comedy
95377	Musical
91414	Animation
91414	Children
91414	Comedy
91414	Drama
4055	Drama
96121	Comedy
96121	Drama
78517	Documentary
91690	Comedy
81786	Drama
6060	Comedy
6060	Romance
101360	Drama
101360	Thriller
103137	Crime
103137	Drama
108983	Animation
85025	Adventure
85025	Drama
26391	Drama
26391	Musical
26391	Romance
94015	Adventure
94015	Comedy
94015	Fantasy
27006	Drama
90947	Drama
7442	Crime
7442	Drama
7442	Thriller
98361	Drama
98361	Fantasy
98361	Thriller
171	Comedy
171	Drama
3794	Comedy
3794	Drama
60007	Adventure
60007	Sci-Fi
4313	Drama
2570	Drama
2570	Romance
109740	Comedy
109740	Romance
4447	Comedy
4447	Romance
6155	Comedy
6155	Romance
8493	Action
8493	Drama
8493	War
39231	Comedy
39231	Drama
39231	Romance
8581	Documentary
8581	Drama
2942	Drama
2942	Romance
8604	Action
8604	Comedy
5668	Drama
54256	Comedy
1499	Action
1499	Adventure
1499	Thriller
4255	Comedy
5401	Comedy
6238	Comedy
6238	Drama
6238	Romance
2759	Comedy
2476	Action
2476	War
7297	Comedy
7297	Drama
6658	Comedy
6658	Romance
8905	Adventure
8905	Drama
3219	Mystery
3219	Thriller
7562	Action
7562	Crime
3235	Comedy
427	Drama
427	Mystery
427	Romance
427	Thriller
8426	Animation
8426	Comedy
8426	Drama
8426	Fantasy
8426	Sci-Fi
31685	Comedy
31685	Romance
109487	Sci-Fi
7	Comedy
7	Romance
104913	Action
104913	Drama
5066	Drama
5066	Romance
6564	Action
6564	Adventure
6564	Comedy
6564	Romance
6564	Thriller
103253	Action
103253	Drama
103253	Sci-Fi
3978	Drama
3978	Romance
96737	Action
96737	Sci-Fi
3581	Comedy
33672	Action
33672	Comedy
33672	Drama
99112	Action
99112	Crime
99112	Thriller
103772	Action
103772	Adventure
103772	Fantasy
103772	Sci-Fi
32019	Comedy
32019	Crime
32019	Musical
6887	Drama
115210	Action
115210	Drama
115210	War
104241	Action
104241	Comedy
104241	Crime
107069	Action
107069	Drama
107069	Thriller
107069	War
4381	Comedy
34536	Action
34536	Drama
34536	War
6005	Comedy
6005	Documentary
781	Drama
4867	Comedy
4867	Drama
115149	Action
115149	Thriller
87876	Adventure
87876	Animation
87876	Children
87876	Comedy
114662	Action
114662	War
112171	Action
112171	Crime
112171	Thriller
85354	Action
85354	Crime
48319	Action
48319	Adventure
48319	Drama
48319	War
8362	Comedy
8362	Drama
8362	Romance
8045	Action
8045	Drama
8045	War
62792	Crime
62792	Drama
49312	Drama
108945	Action
108945	Crime
108945	Sci-Fi
83219	Documentary
70451	Action
70451	Drama
70451	War
78729	Action
78729	Adventure
78729	Crime
78729	Drama
78729	Thriller
6166	Comedy
7169	Comedy
7169	Romance
76738	Documentary
113573	Action
113573	Crime
113573	Thriller
93443	Comedy
93443	Drama
119145	Action
119145	Adventure
119145	Comedy
119145	Crime
6441	War
44943	Documentary
57401	Crime
57401	Thriller
8512	Comedy
77629	Documentary
42958	Children
42958	Comedy
42958	Romance
1755	Comedy
1755	Romance
74	Drama
74	Romance
77833	Documentary
77833	Drama
41025	Comedy
41025	Drama
41025	Romance
4599	Drama
49524	Drama
69654	Action
69654	Drama
69654	Thriller
4743	Comedy
4743	Romance
79006	Documentary
5425	Drama
5425	War
65939	Comedy
473	Comedy
473	War
26560	Drama
26560	War
48825	Action
48825	Drama
48825	War
112897	Action
112897	Adventure
1006	Drama
7789	Drama
38824	Drama
44317	Comedy
44058	Comedy
44058	Crime
44058	Drama
5620	Comedy
5620	Romance
830	Comedy
51086	Drama
51086	Mystery
51086	Thriller
135	Comedy
1911	Comedy
1894	Adventure
1894	Comedy
1894	Romance
59022	Adventure
59022	Comedy
59900	Comedy
54004	Comedy
54004	Romance
207	Drama
207	Romance
267	Comedy
6550	Action
6550	Comedy
6550	Thriller
8916	Comedy
8916	Romance
8643	Comedy
8643	Romance
63479	Comedy
31433	Comedy
31433	Romance
5296	Comedy
5296	Romance
3646	Comedy
4814	Thriller
32017	Action
32017	Comedy
419	Comedy
57951	Action
57951	Adventure
57951	Comedy
57951	Romance
79134	Comedy
5621	Action
5621	Comedy
3821	Comedy
157	Comedy
157	War
49314	Action
49314	Crime
49314	Drama
61697	Crime
61697	Mystery
61697	Thriller
44840	Comedy
4699	Drama
4699	Romance
4699	Thriller
54775	Action
54775	Thriller
6763	Comedy
6763	Crime
75805	Action
75805	Comedy
75805	Romance
6619	Comedy
7104	Comedy
7104	War
4989	Comedy
7255	Comedy
7255	Romance
4340	Comedy
2771	Drama
42013	Comedy
5414	Action
5414	Comedy
5414	Crime
5363	Comedy
4368	Comedy
4916	Drama
4916	War
3616	Comedy
3616	Romance
5282	Thriller
6014	Action
6014	Comedy
5568	Comedy
6800	Action
6800	Crime
6886	Drama
6886	Romance
6886	War
8884	Comedy
8884	Thriller
6999	Comedy
6999	Romance
5692	Action
5692	Thriller
58315	Comedy
57532	Comedy
32009	Comedy
32009	Drama
32009	Romance
77206	Children
77206	Comedy
55241	Comedy
7372	Drama
8872	Comedy
77667	Action
77667	Comedy
6022	Drama
31422	Children
31422	Comedy
50806	Comedy
50806	Romance
4613	Action
4613	Comedy
4613	Crime
569	Comedy
569	Drama
5874	Comedy
1887	Adventure
1887	Comedy
1887	Western
39398	Comedy
39398	Drama
8799	Comedy
8799	Romance
52227	Adventure
52227	Comedy
52227	Romance
5612	Action
5612	Thriller
49276	Comedy
5665	Action
5665	Comedy
5665	Crime
5947	Drama
6558	Comedy
6558	Drama
49526	Comedy
6013	Action
6013	Comedy
2027	Comedy
2027	Crime
3718	Documentary
97913	Animation
97913	Comedy
86345	Comedy
104374	Drama
104374	Fantasy
104374	Romance
66203	Comedy
66203	Drama
66203	Romance
102903	Crime
102903	Mystery
102903	Thriller
9010	Drama
9010	Romance
3786	Comedy
81782	Action
81782	Drama
81782	Thriller
88235	Comedy
88235	Crime
5943	Comedy
5943	Romance
49284	Comedy
49284	Drama
49284	Romance
27523	Comedy
27523	Romance
62553	Drama
81641	Drama
81641	Thriller
26947	Crime
26947	Thriller
98491	Animation
98491	Comedy
98491	Romance
60408	Comedy
53883	Documentary
6268	Comedy
6268	Drama
6268	Romance
3987	Drama
3987	Romance
43684	Comedy
43684	Drama
43684	Romance
56908	Comedy
56908	Drama
56908	Romance
6732	Comedy
6732	Musical
6732	Romance
27178	Comedy
27178	Romance
73101	Comedy
73101	Drama
73101	Fantasy
78034	Comedy
78034	Drama
78034	Romance
74944	Crime
74944	Drama
74944	Thriller
8575	Comedy
8575	Drama
71823	Drama
71823	Romance
104339	Comedy
617	Comedy
617	Drama
53002	Comedy
53002	Drama
53002	Romance
94931	Drama
94931	Romance
4981	Comedy
1593	Comedy
1593	Romance
27851	Drama
27851	Romance
27768	Drama
4849	Comedy
4849	Drama
6382	Drama
34811	Action
34811	Crime
34811	Drama
34811	Thriller
43897	Documentary
33487	Drama
100527	Drama
100527	Mystery
100527	Romance
97393	Documentary
92475	Documentary
77233	Comedy
77233	Documentary
6119	Comedy
4300	Drama
33126	Comedy
33126	Western
52929	Drama
66762	Comedy
66762	Drama
66762	Romance
4347	Comedy
4347	Drama
99468	Documentary
82589	Drama
1099	Children
1099	Drama
1099	Fantasy
4733	Comedy
26085	Adventure
26085	Drama
26085	Romance
7833	Comedy
7833	Crime
7833	Mystery
5680	Crime
5680	Drama
6678	Drama
6678	Sci-Fi
5981	Horror
5981	Sci-Fi
4188	Children
4188	Musical
4711	Documentary
835	Drama
112552	Drama
112138	Action
112138	Comedy
112138	Crime
111360	Action
111360	Sci-Fi
111364	Action
111364	Adventure
111364	Sci-Fi
111113	Comedy
116161	Drama
105468	Animation
105468	Children
105468	Comedy
105468	Fantasy
117881	Drama
224	Comedy
224	Drama
224	Romance
4639	Comedy
4639	Romance
27416	Comedy
27416	Drama
27416	Romance
26007	Drama
26007	War
8576	Action
8576	Comedy
7299	Drama
46347	Documentary
74677	Documentary
7915	Action
7915	Adventure
7915	Comedy
3538	Comedy
5646	Drama
5646	Romance
7976	Drama
7450	Comedy
7450	Romance
5526	Drama
5348	Comedy
5348	Drama
31785	Drama
7809	Drama
7809	Romance
7809	War
2962	Comedy
2962	Romance
4312	Adventure
4312	Drama
4267	Comedy
32300	Action
32300	Comedy
42351	Drama
42351	Sci-Fi
42351	War
7037	Comedy
7037	Drama
7085	Comedy
7085	Romance
2704	Drama
2704	Romance
6252	Comedy
6252	Romance
48231	Comedy
48231	Drama
48231	Horror
40586	Comedy
27216	Comedy
27216	Drama
4273	Drama
4064	Action
4064	Crime
4064	Thriller
27671	Children
27671	Drama
26237	Drama
26237	Romance
72714	Documentary
49856	Drama
49856	Musical
49856	Thriller
53906	Comedy
53906	Drama
26688	Action
26688	Crime
26688	Drama
92535	Comedy
60397	Comedy
60397	Musical
60397	Romance
103141	Adventure
103141	Animation
103141	Comedy
94466	Drama
94466	Sci-Fi
115569	Crime
115569	Drama
115569	Thriller
106002	Action
106002	Adventure
106002	Sci-Fi
73881	Comedy
73881	Drama
73881	Romance
108190	Adventure
108190	Romance
108190	Sci-Fi
104211	Comedy
104211	Crime
111659	Action
111659	Adventure
111659	Children
8808	Comedy
8808	Romance
110501	Action
110501	Crime
110501	Thriller
4231	Comedy
4231	Romance
32456	Animation
32456	Comedy
32456	Drama
32456	Fantasy
7124	Documentary
4132	Comedy
4132	Romance
33495	Comedy
93272	Animation
93272	Fantasy
93272	Musical
8291	Mystery
166	Comedy
166	Crime
166	Drama
95583	Crime
95583	Drama
95583	Thriller
4317	Comedy
4317	Romance
4305	Romance
4305	Thriller
4563	Comedy
64114	Drama
64114	Romance
3906	Crime
3906	Thriller
4168	Comedy
4168	Romance
5451	Comedy
5451	Drama
5451	Romance
3046	Comedy
3046	Romance
93265	Drama
3063	Drama
3063	Thriller
41617	Crime
41617	Drama
41617	Romance
3835	Thriller
74787	Drama
74787	Romance
5485	Comedy
5485	Drama
5485	Romance
4068	Comedy
108548	Comedy
6383	Action
6383	Crime
6383	Thriller
468	Comedy
468	Romance
56156	Action
56156	Crime
56156	Thriller
62049	Drama
62049	Sci-Fi
54648	Action
54648	Comedy
54648	Crime
54648	Thriller
51575	Adventure
51575	Comedy
8531	Action
8531	Comedy
8531	Crime
31221	Action
31221	Adventure
31221	Crime
31221	Drama
34520	Action
34520	Adventure
34520	Comedy
48593	Comedy
48593	Thriller
33158	Action
33158	Crime
33158	Thriller
50802	Comedy
50802	Drama
50802	Romance
52668	Comedy
52668	Drama
52668	Romance
45208	Adventure
45208	Children
45208	Comedy
54780	Comedy
54780	Drama
54780	Romance
55261	Comedy
55261	Drama
55261	Romance
51660	Drama
45503	Drama
51174	Drama
43558	Action
43558	Comedy
43558	Crime
55250	Comedy
52717	Action
52717	Adventure
52717	Crime
52717	Thriller
26479	Adventure
26479	Comedy
26479	Musical
26479	Romance
6686	Action
6686	Comedy
6686	Crime
6686	Fantasy
48711	Action
48711	Drama
3004	Comedy
3004	Romance
40574	Action
40574	Crime
40574	Drama
37477	Action
37477	Comedy
37477	Crime
51903	Comedy
51903	Drama
51903	Romance
1363	Drama
50158	Drama
50158	Musical
86548	Drama
86548	Romance
45175	Comedy
45175	Drama
69524	Action
69524	Adventure
69524	Thriller
91890	Drama
87194	Drama
112940	Thriller
73860	Drama
95939	Comedy
95939	Drama
58706	Drama
33621	Drama
31408	Drama
31408	Romance
94150	Comedy
94150	Romance
5011	Drama
5011	Romance
99220	Comedy
99220	Drama
102792	Drama
68444	Comedy
93805	Action
93805	Comedy
93805	Sci-Fi
68536	Documentary
97866	Documentary
27857	Drama
27857	Musical
27857	Romance
59026	Comedy
92422	Drama
92422	Horror
92422	Thriller
97188	Horror
97188	Thriller
110127	Adventure
110127	Drama
91842	Action
91842	Crime
91842	Drama
91842	Thriller
101973	Drama
101973	Thriller
46156	Comedy
46156	Crime
3746	Drama
84775	Drama
63189	Horror
63189	Mystery
61646	Drama
61646	Romance
47446	Drama
47446	Mystery
47446	Thriller
79251	Horror
79251	Thriller
26347	Comedy
26347	Drama
26347	Romance
73681	Comedy
73681	Drama
38701	Drama
38701	Western
33592	Drama
98017	Drama
27744	Drama
27744	Romance
5068	Drama
5503	Comedy
5503	Drama
5503	Romance
62081	Action
62081	Crime
62081	Thriller
78105	Action
78105	Adventure
78105	Fantasy
78105	Romance
59421	Comedy
59421	Romance
84374	Comedy
84374	Romance
82202	Drama
82202	Thriller
79553	Action
33145	Comedy
33145	Drama
33145	Romance
92507	Action
92507	Crime
92507	Mystery
92507	Thriller
110553	Action
110553	Sci-Fi
111443	Comedy
53207	Crime
53207	Drama
53207	Mystery
53207	Thriller
85056	Action
85056	Sci-Fi
85056	Thriller
69712	Drama
32298	Comedy
32298	Romance
43652	Comedy
43652	Documentary
103810	Action
103810	Comedy
103810	Crime
103810	Thriller
68486	Action
68486	Drama
68486	War
450	Comedy
450	Drama
103384	Action
103384	Adventure
103384	Western
104243	Action
104243	Sci-Fi
104243	Thriller
93326	Action
93326	Comedy
93326	Romance
101362	Action
101362	Thriller
61465	Action
61465	Crime
61465	Thriller
88785	Comedy
103883	Action
103883	Comedy
103883	Crime
66385	Drama
66385	War
140	Drama
140	Romance
52456	Crime
52456	Drama
52456	Mystery
52456	Thriller
108188	Action
108188	Drama
108188	Thriller
59256	Action
59256	Drama
59256	Thriller
90403	Action
90403	Adventure
43556	Drama
26870	Comedy
7026	Comedy
408	Drama
4067	Drama
4067	Romance
52448	Drama
95567	Drama
54612	Drama
68552	Drama
66544	Drama
66544	War
95720	Comedy
95720	Sci-Fi
6517	Drama
71902	Drama
71902	Romance
71550	Comedy
71550	Drama
71550	Mystery
84950	Comedy
84950	Drama
96567	Drama
96567	Romance
96857	Drama
96857	Mystery
96857	Thriller
4141	Comedy
4141	Romance
86377	Comedy
86347	Comedy
58376	Documentary
58376	War
71131	Documentary
65225	Documentary
5670	Comedy
5670	Documentary
56012	Comedy
56012	Documentary
79318	Comedy
79318	Documentary
57980	Comedy
57980	Drama
4863	Comedy
4863	Crime
6864	Documentary
6864	Musical
47634	Action
47634	Crime
47634	Drama
47634	Thriller
64229	Drama
64229	Musical
65810	Drama
65810	Musical
6784	Documentary
6784	Musical
8651	Adventure
8651	Comedy
8651	Musical
81910	Documentary
6430	Documentary
6430	Musical
58992	Documentary
58992	Musical
3979	Comedy
102123	Action
102123	Comedy
86835	Action
86835	Horror
86835	Sci-Fi
86835	Thriller
103235	Thriller
103306	Sci-Fi
103306	Thriller
87529	Action
87529	Adventure
87529	Comedy
87529	Fantasy
106491	Action
106491	Adventure
106491	Fantasy
305	Comedy
77540	Action
77540	Adventure
77540	Fantasy
77540	Horror
8119	Drama
103606	Comedy
103606	Drama
103606	Romance
54075	Action
54075	Adventure
54075	Drama
54075	Romance
54075	War
5610	Comedy
5610	Drama
88127	Documentary
57972	Documentary
93475	Horror
93475	Thriller
26736	Action
26736	Crime
26736	Thriller
104069	Comedy
84615	Comedy
90603	Action
90603	Animation
90603	Crime
6375	Documentary
26760	Drama
26760	Romance
33675	Comedy
33675	Romance
27884	Comedy
27884	Documentary
27884	Drama
96467	Comedy
96467	Drama
90943	Documentary
1056	Drama
32203	Drama
79824	Documentary
4888	Drama
83369	Drama
6493	Comedy
6493	Drama
6493	Romance
7448	Comedy
6077	Crime
6077	Drama
6077	Mystery
96693	Drama
26199	Comedy
26199	Drama
700	Comedy
92920	Drama
66156	Thriller
61	Drama
61	Thriller
26324	Comedy
26324	Drama
5915	Action
5915	Drama
5915	War
34198	Comedy
34198	Romance
27376	Action
27376	Drama
27376	Thriller
74282	Children
74282	Drama
74282	Romance
5092	Children
5092	Comedy
27073	Comedy
27073	Crime
27073	Thriller
85213	Drama
59440	Drama
59440	Romance
7456	Drama
85007	Comedy
85007	Drama
7306	Comedy
7306	Crime
7306	Mystery
51372	Musical
26271	Drama
26271	Musical
64993	Animation
64993	Drama
64993	Romance
69529	Documentary
60904	Comedy
60904	Drama
60904	Sci-Fi
42422	Animation
42422	Drama
42422	Romance
42422	Sci-Fi
51063	Comedy
51063	Crime
73392	Documentary
5767	Comedy
5767	Crime
117176	Drama
117176	Romance
114180	Action
114180	Mystery
114180	Sci-Fi
114935	Sci-Fi
114935	Thriller
1461	Comedy
93855	Comedy
93855	Drama
59143	Comedy
59143	Documentary
56169	Drama
56169	Thriller
119141	Action
119141	Comedy
27866	Drama
110586	Comedy
110586	Drama
113275	Drama
84716	Comedy
84716	Drama
84716	Romance
33585	Drama
33585	Romance
115231	Comedy
118900	Drama
115170	Drama
115122	Comedy
115122	Horror
89074	Documentary
96612	Drama
96612	Thriller
118700	Drama
114060	Crime
114060	Drama
114060	Thriller
116799	Comedy
116799	Crime
116799	Drama
116799	Mystery
116799	Romance
47830	Crime
47830	Drama
47830	Mystery
47830	Thriller
105835	Comedy
105835	Drama
105835	Thriller
33136	Drama
71910	Action
106062	Comedy
99813	Action
99813	Animation
98124	Action
98124	Animation
98124	Sci-Fi
32460	Action
32460	Comedy
32460	Crime
32460	Drama
8117	Action
8117	Comedy
6300	Action
6300	Comedy
6300	Crime
108979	Action
108979	Adventure
108979	Animation
108979	Crime
108979	Sci-Fi
2483	Adventure
2483	Comedy
2483	Thriller
113741	Drama
113741	Mystery
113741	Sci-Fi
113741	Thriller
89780	Mystery
89780	Sci-Fi
88118	Crime
88118	Drama
88118	Thriller
89090	Documentary
32196	Action
32196	Crime
32196	Drama
32196	Thriller
74754	Comedy
74754	Drama
74754	Romance
74541	Comedy
74541	Crime
89629	Action
89629	Crime
89629	Thriller
60566	Crime
60566	Drama
60566	Thriller
27351	Horror
33421	Drama
77191	Comedy
93790	Drama
117533	Documentary
27797	Comedy
27797	Crime
27797	Drama
27797	Romance
5896	Comedy
71928	Drama
71928	Romance
93422	Comedy
79588	Drama
79588	Fantasy
79588	Romance
3565	Comedy
3565	Drama
1888	Comedy
1888	Drama
1888	Romance
5415	Comedy
5415	Drama
68945	Action
68945	Animation
68945	Mystery
68945	Sci-Fi
6212	Comedy
15	Action
15	Adventure
15	Romance
46	Drama
46	Romance
2888	Comedy
2888	Romance
2978	Comedy
2978	Romance
7316	Comedy
5387	Drama
5387	Thriller
4458	Documentary
1453	Comedy
1453	Romance
1629	Comedy
1629	Romance
691	Comedy
691	Romance
4169	Comedy
4474	Comedy
4474	Drama
4474	Musical
1014	Children
1014	Comedy
1014	Drama
4664	Comedy
4664	Romance
8499	Drama
68135	Comedy
68135	Drama
79139	Action
79139	Adventure
79139	Children
79139	Comedy
79139	Fantasy
80363	Action
80363	Horror
80363	Sci-Fi
80363	Thriller
87485	Comedy
94478	Comedy
94478	Horror
110730	Drama
110730	Sci-Fi
89840	Action
89840	Thriller
80846	Horror
80846	Mystery
80846	Thriller
88812	Action
